93,27038183,支离疏,P,30,2017-10-02 17:43:13,还可以吧，虽然各种套路与煽情依旧不适。最大的bug就是艾伦的身材，一个格斗选手这样的身材简直是犯罪，让吴良输得不服。太误导了。,17
94,27038183,7酱™,P,40,2017-10-02 22:05:39,还挺好笑,6
95,27038183,蚂蚁没问题,P,40,2017-10-03 22:29:48,有点像早些年还不那么政治的春晚小品，假，花哨，但排练过无数遍，知道怎么挠人，能让最大量的观众笑,6
96,27038183,蜉蝣渡海,P,30,2017-09-30 17:52:32,70/100.预计今年十一的票房之霸就是这部了!前半段时间笑的我眼泪都出来了!奇幻变身+运动励志，都不是新题材，但是胜在马丽的表演太棒了，她演的不是女汉子她演的是个纯直男!,29
97,27038183,皮革业,P,30,2017-10-02 22:23:03,十一住乡下，最近的影院要十几公里，在个新开的Mall里，影院音响很渣，更渣的是观众，打电话小孩叫的，中间有个家长打开了闪光灯，崽子一直在银幕上比划手影……这样的环境就需要这样的电影——麻花就是有中国特色的vaudeville嘛。,10
98,27038183,心生,P,30,2017-10-02 11:54:24,设定不新鲜，且没能基于老设定玩出更多新花样，“笑果”一般（泳池边互相电那段够逗），整体亮点不够多。艾伦的身材演这个角色在打的时候有点让人出戏，不过打成这样够可以了。马丽显然很适合这样的角色设计，发挥自如。还是期待未来开心麻花能带来更好玩儿的作品。,9
100,27038183,贝塔先生,P,30,2017-09-30 22:55:00,三星半，艾伦演什么角色都和角色交融在一起。,11
101,27038183,狄飞惊,P,20,2017-10-06 00:18:27,我一直不喜欢开心麻花，无论三部电影还是两季欢乐喜剧人，他们的路数有点像黄金时代的香港喜剧，剧情潦草而又笑点堆砌，怎么搞笑怎么来，但求乱拳打死老师傅，至于细节和情节是否匹配合乎逻辑，统统不管。其可取之处在部分段子的原创能力上，它容易使人一叶障目，以为自己被逗乐了电影自然就是好的。,13
102,27038183,薛三弟,P,50,2017-09-30 20:48:34,笑死我了，沈腾太能整景了。马丽演的蛮拼的，把汉子的豪爽演的非常不错，不愧是东北老娘们儿。另外，感觉小受们能喜欢这片子，毕竟男配吴良一看就是个精壮渣攻。,25
103,27038183,沐风而遇周星星,P,30,2017-10-18 13:00:52,梗虽然有点老，但笑点是有的。马丽挺不错，能搞笑，能正经。中生代女演员里面。马丽和闫妮戏都挺好。,3
104,27038183,锐利修蕊,P,30,2017-10-03 19:22:17,到了第三部，终于没有人再去计较话剧是不是该改编成电影，因为面对烂片面面相觑，这个问题显然不是问题。憋到这里有点回顾前两部总结的意思，依我来看，这部喜剧国庆上映，反而以某种形式迎合了不同观众的需求：图乐呵的看过就忘，看输赢的依旧追捧媒体和权利，只有极少数人回头棒喝，最后又无奈收场。,5
105,27038183,我要复仇,P,40,2017-09-27 07:53:05,嬉笑怒骂、幽默滑稽之余，喜剧电影是成熟的电影类型容易被人忽略。经过话剧和《欢乐喜剧人》的不断锤炼，专攻喜剧内容的开心麻花在这方面已经驾轻就熟，不断深化进军造星。新作《羞羞的铁拳》以身体互换的喜剧套路，讲述了艾伦和马丽这对欢喜冤家智斗渣男的爆笑故事，两人的反串表演异常抢眼。,67
106,27038183,shininglove,P,30,2017-10-11 19:58:31,拳脚比赛已经彻底分不清楚，脑内快剪叠成一片:感觉开心麻花一拳下去打倒了鼻青脸肿的安藤樱，一个鲤鱼打挺又击垮了阿米尔汗的女儿，迈过汤姆哈迪的肌肉，笑傲全世界。,4
107,27038183,Q。,P,20,2017-10-07 14:24:00,不算多讨厌，但也是尴尬全程。★★☆,13
108,27038183,和也也也也也n,P,40,2017-09-30 23:26:29,又是一个可能每个人都曾幻想过的“老”梗 演技在线 喜剧可以不尴尬太不容易啦 散场上厕所都听到有人在唱好运来 噗,11
109,27038183,法兰西胶片,P,-time,2017-09-23 20:28:05,会改变很多“夏洛黑”的看法,30
110,27038183,燕子坞主人,P,30,2017-10-04 22:42:57,藏最深的梗是马东，如果你还记得马冬梅，还看过《饭局的诱惑》,8
111,27038183,有意识的贱民,P,20,2017-10-01 01:51:49,看完只能说预告片剪得不错，把笑点一个不落全放进去了！那正片其余的部分呢？无聊到爆炸。,27
112,27038183,天籁zzz,P,40,2017-10-08 18:26:52,舞台剧本电影化完成度有进步，相比夏洛价值观存疑、驴得水荒诞幽默，铁拳是个自我消解的热血励志故事，简单粗暴受众更广。互换身体的老梗被表演赋予生命力，傻帅大春掉了10k（依然像只白斩鸡）娘得清新脱俗，短毛帅炸man得浑然天成的马冬梅让人忘掉玛丽get到苏，知道沈腾帅不过三秒所以我第一秒就笑了,1
113,27038183,颜小兽,P,-time,2017-09-27 01:46:15,好玩蛮好玩的啦，好笑蛮好笑的啦，就是确实看完了记不住，没关系啦，就当买一个半小时开心啦。,10
114,27038183,小英雄Veronica,P,10,2017-10-08 10:58:20,评分要不要这么搞笑...电影巨烂...无论看没看过话剧,16
115,27038183,jj73浅之,P,30,2017-09-21 12:40:08,夏洛特太聚焦男女关系，暴露了他们的三观缺陷。羞羞很讨巧，拳击体育题材的励志中和了夏洛特的缺点，喜剧节奏和表演、创意剧本麻花本来就过硬，而且跟夏洛特跟驴得水确实都不是同类题材的东西，观众既能爆笑又能获得新鲜感。他们太了解观众太需要什么了，喜剧谁撞麻花基本都是死，三星半,28
116,27038183,安德烈大叔,P,20,2017-10-07 22:25:24,看到一半携友离场，实在是受不了。国庆档真乃捞金池，难怪小刚哭的稀里哗啦。,9
117,27038183,给你我最亲爱的,P,30,2017-09-30 21:00:12,7分，有的7分是四星的品质，有的7分是三星的品质，铁拳属于后者。总之还可以吧，不过桃花岛主（自带BGM的男人）出现还是挺意外的。,2
118,27038183,莫莫先生,P,40,2017-10-04 11:45:00,中式喜剧版《摔跤吧爸爸》√ 最直观的表达就是：好看！没想到艾玛超有西皮感hhhhh！剧本写得好，练拳拍拖摸鱼熬鹰没烦恼！PS：豆瓣中秋快乐！٩｡•◡•｡۶,3
119,27038183,摇滚蓝,P,-time,2017-09-30 23:59:49,2017.9.30 19:55@万象城,1
120,27038183,麻绳,P,30,2017-10-14 08:40:16,运动喜剧类型不错，但观影感受不如《夏洛特烦恼》，笑料比较单调，全靠高潮段落撑起来。,4
121,27038183,黑狗成低端人口,P,10,2017-10-07 09:31:37,一身肥膘出来戴主角光环戴你妈卖批。,10
122,27038183,正义B胜,P,20,2017-10-03 13:47:24,太糙了，真的太糙了。换身梗就这么随随便便玩玩，故事更是凑合，上山那段都特么什么跟什么啊，尴尬至极。。全程冷漠脸，不怪麻花水平低，可能真的是老子，品味太高了吧。,21
123,27038183,菠菜,P,40,2017-09-30 17:18:08,第一次看这个类型的笑死我了，还被拉我去的朋友嫌弃笑点太低。,13
124,27038183,所有团的团长,P,50,2017-09-26 20:18:41,前半程基本笑劈叉，没有缝纫机那么多屎屁尿，完成度不错的喜剧。档期冠军没问题。,57
125,27038183,梅山君,P,40,2017-10-01 01:13:18,哈哈哈哈，被笑声包围的我显得毫不寂寞，我也笑的很高兴，我大概很喜欢看这类的电影。全场只有妹妹显得特别烦恼，因为她没有打开出租屋的热水器，并且还被我发现她偷偷用防脱发洗头水。,29
126,27038183,慕鸥,P,-time,2017-10-03 07:23:27,整体无聊的性别倒错游戏,13
127,27038183,胡月,P,40,2017-09-30 00:49:34,以前我对喜剧最高境界的定义是笑着哭，现在该改成哭着笑。能让人笑也是不错的，中国还有帮人在认真的做电影，真的是认真的做。女主要换个颜值高的就给5星如倪妮，马丽虽好，但还是喜欢长得好看的美女，减1星,31
128,27038183,夏奈,P,40,2017-10-08 15:31:18,还蛮好笑的耶,3
129,27038183,不是你的大王,P,50,2017-10-09 10:17:27,以前就觉得艾伦帅 但是怎么老演傻子 这次真是帅气到爆炸！燃鹅并没有玛丽帅！开心麻花告诉我们长得好看也可以当喜剧人！我不要看宋小宝那样的！,6
130,27038183,yy.x,P,30,2017-10-01 00:12:34,首先 不能说它烂 不烂 但是也不完整 就.......挺好笑笑完就忘了，刚及格的爆米花电影吧。沈腾飞下来跪地上那一幕应该是全片最好笑的吧~,4
131,27038183,陈朝,P,30,2017-10-14 00:08:56,技术活哈，都是打磨多年才电影化的，第二部已经十分不密实了。担心还有没有第三板斧。,2
